age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
34;*;single;secondary;*;264;*;*;cellular;*;*;*;*;-1;0;*;no
27;*;single;tertiary;*;148;*;*;cellular;*;*;*;*;-1;0;*;no
32;*;single;secondary;*;4344;*;*;cellular;*;*;*;*;118;3;*;no
41;*;married;secondary;*;2039;*;*;cellular;*;*;*;*;-1;0;*;no
49;*;married;tertiary;*;1105;*;*;cellular;*;*;*;*;113;2;*;no
55;*;married;secondary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
38;*;single;secondary;*;28;*;*;cellular;*;*;*;*;-1;0;*;no
37;*;divorced;secondary;*;811;*;*;cellular;*;*;*;*;-1;0;*;no
35;*;married;secondary;*;2019;*;*;cellular;*;*;*;*;144;1;*;no
55;*;married;unknown;*;1393;*;*;telephone;*;*;*;*;-1;0;*;no
42;*;married;secondary;*;1288;*;*;telephone;*;*;*;*;-1;0;*;no
39;*;married;secondary;*;626;*;*;cellular;*;*;*;*;-1;0;*;no
30;*;single;tertiary;*;2530;*;*;unknown;*;*;*;*;-1;0;*;no
39;*;married;tertiary;*;246;*;*;cellular;*;*;*;*;-1;0;*;no
48;*;married;secondary;*;-817;*;*;cellular;*;*;*;*;-1;0;*;no
49;*;married;secondary;*;597;*;*;cellular;*;*;*;*;-1;0;*;no
35;*;married;secondary;*;1317;*;*;unknown;*;*;*;*;-1;0;*;no
37;*;single;tertiary;*;553;*;*;cellular;*;*;*;*;-1;0;*;no
30;*;single;tertiary;*;1041;*;*;cellular;*;*;*;*;-1;0;*;no
30;*;married;secondary;*;419;*;*;unknown;*;*;*;*;-1;0;*;no
35;*;married;secondary;*;533;*;*;cellular;*;*;*;*;-1;0;*;no
35;*;married;secondary;*;449;*;*;cellular;*;*;*;*;-1;0;*;no
35;*;divorced;secondary;*;454;*;*;cellular;*;*;*;*;-1;0;*;no
35;*;married;secondary;*;580;*;*;cellular;*;*;*;*;171;1;*;no
29;*;married;secondary;*;0;*;*;unknown;*;*;*;*;-1;0;*;no
30;*;married;secondary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
34;*;single;secondary;*;2178;*;*;cellular;*;*;*;*;-1;0;*;no
37;*;single;tertiary;*;953;*;*;cellular;*;*;*;*;155;5;*;no
40;*;divorced;secondary;*;0;*;*;unknown;*;*;*;*;-1;0;*;no
30;*;married;secondary;*;363;*;*;cellular;*;*;*;*;-1;0;*;no
30;*;single;tertiary;*;167;*;*;cellular;*;*;*;*;-1;0;*;no
46;*;divorced;primary;*;50;*;*;cellular;*;*;*;*;-1;0;*;no
35;*;married;secondary;*;220;*;*;cellular;*;*;*;*;244;13;*;no
30;*;married;secondary;*;322;*;*;cellular;*;*;*;*;326;1;*;no
33;*;married;tertiary;*;1278;*;*;cellular;*;*;*;*;-1;0;*;yes
57;*;married;tertiary;*;3;*;*;cellular;*;*;*;*;-1;0;*;no
40;*;married;primary;*;1231;*;*;unknown;*;*;*;*;-1;0;*;no
33;*;married;secondary;*;842;*;*;cellular;*;*;*;*;-1;0;*;no
52;*;divorced;tertiary;*;728;*;*;unknown;*;*;*;*;-1;0;*;no
47;*;married;secondary;*;665;*;*;cellular;*;*;*;*;-1;0;*;no
32;*;single;tertiary;*;1271;*;*;unknown;*;*;*;*;-1;0;*;no
31;*;single;tertiary;*;533;*;*;telephone;*;*;*;*;90;10;*;yes
30;*;married;tertiary;*;324;*;*;cellular;*;*;*;*;-1;0;*;no
44;*;married;primary;*;-171;*;*;unknown;*;*;*;*;-1;0;*;no
31;*;divorced;secondary;*;139;*;*;cellular;*;*;*;*;-1;0;*;no
28;*;single;secondary;*;230;*;*;cellular;*;*;*;*;-1;0;*;no
45;*;married;secondary;*;146;*;*;cellular;*;*;*;*;305;15;*;no
26;*;single;secondary;*;7475;*;*;cellular;*;*;*;*;-1;0;*;no
38;*;married;secondary;*;1970;*;*;cellular;*;*;*;*;176;1;*;yes
25;*;single;secondary;*;94;*;*;unknown;*;*;*;*;-1;0;*;no
45;*;married;secondary;*;524;*;*;cellular;*;*;*;*;-1;0;*;yes
57;*;divorced;tertiary;*;2516;*;*;unknown;*;*;*;*;-1;0;*;no
60;*;married;primary;*;517;*;*;unknown;*;*;*;*;-1;0;*;no
32;*;divorced;secondary;*;678;*;*;telephone;*;*;*;*;-1;0;*;no
41;*;married;secondary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
37;*;married;primary;*;704;*;*;cellular;*;*;*;*;-1;0;*;no
59;*;married;tertiary;*;7049;*;*;cellular;*;*;*;*;163;2;*;yes
39;*;married;secondary;*;124;*;*;cellular;*;*;*;*;-1;0;*;no
48;*;married;primary;*;484;*;*;cellular;*;*;*;*;-1;0;*;no
50;*;married;unknown;*;200;*;*;unknown;*;*;*;*;-1;0;*;no
34;*;married;tertiary;*;263;*;*;cellular;*;*;*;*;78;8;*;no
53;*;married;tertiary;*;32464;*;*;cellular;*;*;*;*;-1;0;*;no
34;*;married;secondary;*;290;*;*;cellular;*;*;*;*;-1;0;*;no
62;*;divorced;tertiary;*;6;*;*;cellular;*;*;*;*;182;3;*;yes
32;*;divorced;tertiary;*;12;*;*;cellular;*;*;*;*;-1;0;*;no
60;*;divorced;tertiary;*;381;*;*;cellular;*;*;*;*;344;4;*;no
32;*;married;secondary;*;419;*;*;unknown;*;*;*;*;-1;0;*;no
52;*;married;primary;*;-585;*;*;unknown;*;*;*;*;-1;0;*;no
56;*;married;tertiary;*;1282;*;*;cellular;*;*;*;*;-1;0;*;no
43;*;married;secondary;*;0;*;*;unknown;*;*;*;*;-1;0;*;no
58;*;married;unknown;*;1187;*;*;cellular;*;*;*;*;-1;0;*;no
49;*;married;secondary;*;1;*;*;unknown;*;*;*;*;-1;0;*;no
45;*;married;tertiary;*;1780;*;*;cellular;*;*;*;*;-1;0;*;no
50;*;married;primary;*;85;*;*;cellular;*;*;*;*;-1;0;*;no
30;*;single;tertiary;*;30;*;*;cellular;*;*;*;*;-1;0;*;no
41;*;divorced;secondary;*;351;*;*;cellular;*;*;*;*;268;9;*;no
39;*;married;secondary;*;-367;*;*;cellular;*;*;*;*;-1;0;*;no
33;*;single;secondary;*;5235;*;*;cellular;*;*;*;*;-1;0;*;no
29;*;married;secondary;*;-443;*;*;unknown;*;*;*;*;-1;0;*;no
34;*;divorced;secondary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
28;*;married;tertiary;*;577;*;*;cellular;*;*;*;*;-1;0;*;no
48;*;married;tertiary;*;0;*;*;cellular;*;*;*;*;61;5;*;no
43;*;married;primary;*;1318;*;*;telephone;*;*;*;*;-1;0;*;no
35;*;married;secondary;*;5310;*;*;unknown;*;*;*;*;-1;0;*;no
60;*;married;secondary;*;1538;*;*;cellular;*;*;*;*;-1;0;*;no
47;*;married;tertiary;*;2290;*;*;cellular;*;*;*;*;-1;0;*;no
36;*;divorced;secondary;*;251;*;*;unknown;*;*;*;*;-1;0;*;no
51;*;divorced;secondary;*;1291;*;*;unknown;*;*;*;*;-1;0;*;no
42;*;married;secondary;*;6445;*;*;unknown;*;*;*;*;-1;0;*;no
43;*;single;tertiary;*;-56;*;*;cellular;*;*;*;*;151;14;*;no
58;*;single;tertiary;*;6162;*;*;telephone;*;*;*;*;-1;0;*;no
44;*;married;primary;*;279;*;*;cellular;*;*;*;*;339;6;*;no
33;*;married;secondary;*;11;*;*;cellular;*;*;*;*;-1;0;*;no
48;*;married;secondary;*;547;*;*;cellular;*;*;*;*;176;2;*;no
23;*;single;secondary;*;480;*;*;cellular;*;*;*;*;182;1;*;yes
57;*;married;tertiary;*;958;*;*;unknown;*;*;*;*;-1;0;*;no
33;*;single;secondary;*;-298;*;*;cellular;*;*;*;*;-1;0;*;no
32;*;single;secondary;*;659;*;*;cellular;*;*;*;*;-1;0;*;no
51;*;married;primary;*;576;*;*;cellular;*;*;*;*;-1;0;*;no
30;*;single;secondary;*;117;*;*;cellular;*;*;*;*;-1;0;*;no
56;*;married;tertiary;*;52;*;*;unknown;*;*;*;*;-1;0;*;no
39;*;married;secondary;*;192;*;*;unknown;*;*;*;*;-1;0;*;no
57;*;married;primary;*;0;*;*;unknown;*;*;*;*;-1;0;*;no
36;*;married;primary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
21;*;single;secondary;*;99;*;*;unknown;*;*;*;*;-1;0;*;no
42;*;married;unknown;*;1519;*;*;cellular;*;*;*;*;92;1;*;yes
40;*;married;secondary;*;3126;*;*;cellular;*;*;*;*;-1;0;*;no
36;*;married;primary;*;4138;*;*;unknown;*;*;*;*;-1;0;*;no
32;*;married;secondary;*;329;*;*;telephone;*;*;*;*;-1;0;*;no
27;*;married;secondary;*;186;*;*;unknown;*;*;*;*;-1;0;*;no
57;*;married;primary;*;70;*;*;unknown;*;*;*;*;-1;0;*;no
29;*;single;secondary;*;-33;*;*;cellular;*;*;*;*;-1;0;*;no
58;*;married;tertiary;*;1333;*;*;cellular;*;*;*;*;-1;0;*;no
30;*;single;secondary;*;223;*;*;unknown;*;*;*;*;-1;0;*;yes
53;*;married;primary;*;118;*;*;telephone;*;*;*;*;-1;0;*;no
30;*;married;unknown;*;280;*;*;unknown;*;*;*;*;-1;0;*;no
30;*;married;tertiary;*;24;*;*;cellular;*;*;*;*;-1;0;*;no
27;*;married;secondary;*;-48;*;*;unknown;*;*;*;*;-1;0;*;no
37;*;married;tertiary;*;1113;*;*;cellular;*;*;*;*;183;2;*;yes
55;*;married;secondary;*;127;*;*;telephone;*;*;*;*;-1;0;*;yes
36;*;married;primary;*;0;*;*;unknown;*;*;*;*;-1;0;*;no
39;*;married;secondary;*;1101;*;*;cellular;*;*;*;*;-1;0;*;no
21;*;single;primary;*;1596;*;*;cellular;*;*;*;*;93;2;*;no
45;*;single;primary;*;116;*;*;cellular;*;*;*;*;365;1;*;no
34;*;single;secondary;*;1974;*;*;cellular;*;*;*;*;-1;0;*;no
49;*;divorced;tertiary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
53;*;married;secondary;*;2955;*;*;unknown;*;*;*;*;-1;0;*;no
38;*;married;primary;*;0;*;*;cellular;*;*;*;*;171;2;*;no
*;*;*;*;*;261;*;*;cellular;*;*;*;*;-1;0;*;no
38;*;married;primary;*;10443;*;*;cellular;*;*;*;*;-1;0;*;no
42;*;married;secondary;*;196;*;*;cellular;*;*;*;*;-1;0;*;no
32;*;married;secondary;*;-428;*;*;unknown;*;*;*;*;-1;0;*;no
31;*;single;tertiary;*;385;*;*;unknown;*;*;*;*;-1;0;*;no
45;*;married;primary;*;3;*;*;unknown;*;*;*;*;-1;0;*;no
28;*;single;secondary;*;456;*;*;cellular;*;*;*;*;-1;0;*;no
35;*;married;secondary;*;2238;*;*;unknown;*;*;*;*;-1;0;*;no
44;*;married;secondary;*;647;*;*;cellular;*;*;*;*;-1;0;*;no
37;*;single;secondary;*;9306;*;*;cellular;*;*;*;*;-1;0;*;no
26;*;single;secondary;*;160;*;*;cellular;*;*;*;*;-1;0;*;no
35;*;married;secondary;*;1454;*;*;telephone;*;*;*;*;-1;0;*;no
54;*;married;secondary;*;506;*;*;cellular;*;*;*;*;-1;0;*;no
30;*;married;secondary;*;455;*;*;cellular;*;*;*;*;-1;0;*;yes
36;*;married;secondary;*;439;*;*;telephone;*;*;*;*;-1;0;*;no
32;*;married;secondary;*;95;*;*;cellular;*;*;*;*;-1;0;*;no
39;*;married;secondary;*;507;*;*;unknown;*;*;*;*;-1;0;*;no
49;*;married;secondary;*;788;*;*;unknown;*;*;*;*;-1;0;*;no
39;*;single;unknown;*;0;*;*;unknown;*;*;*;*;-1;0;*;no
36;*;single;unknown;*;36;*;*;unknown;*;*;*;*;-1;0;*;no
24;*;married;primary;*;-247;*;*;cellular;*;*;*;*;-1;0;*;no
38;*;married;secondary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
57;*;married;primary;*;3367;*;*;telephone;*;*;*;*;-1;0;*;no
37;*;divorced;tertiary;*;1170;*;*;cellular;*;*;*;*;-1;0;*;no
30;*;single;tertiary;*;1159;*;*;telephone;*;*;*;*;-1;0;*;yes
38;*;divorced;secondary;*;1294;*;*;unknown;*;*;*;*;-1;0;*;no
35;*;divorced;secondary;*;-402;*;*;cellular;*;*;*;*;-1;0;*;no
60;*;married;primary;*;92;*;*;telephone;*;*;*;*;-1;0;*;no
51;*;married;primary;*;67;*;*;unknown;*;*;*;*;-1;0;*;yes
58;*;divorced;tertiary;*;-71;*;*;unknown;*;*;*;*;-1;0;*;no
36;*;single;tertiary;*;490;*;*;cellular;*;*;*;*;98;1;*;yes
27;*;single;tertiary;*;1277;*;*;cellular;*;*;*;*;-1;0;*;no
33;*;single;secondary;*;-363;*;*;cellular;*;*;*;*;-1;0;*;no
38;*;married;secondary;*;660;*;*;unknown;*;*;*;*;-1;0;*;no
41;*;married;secondary;*;3204;*;*;cellular;*;*;*;*;-1;0;*;no
39;*;married;secondary;*;-697;*;*;cellular;*;*;*;*;-1;0;*;no
52;*;married;primary;*;2396;*;*;cellular;*;*;*;*;-1;0;*;no
26;*;single;tertiary;*;1118;*;*;unknown;*;*;*;*;-1;0;*;no
58;*;married;tertiary;*;911;*;*;cellular;*;*;*;*;-1;0;*;no
32;*;single;secondary;*;687;*;*;cellular;*;*;*;*;-1;0;*;no
28;*;single;primary;*;25;*;*;cellular;*;*;*;*;-1;0;*;no
30;*;single;tertiary;*;218;*;*;unknown;*;*;*;*;-1;0;*;no
70;*;divorced;secondary;*;6850;*;*;telephone;*;*;*;*;182;4;*;no
31;*;married;secondary;*;172;*;*;cellular;*;*;*;*;-1;0;*;no
68;*;divorced;primary;*;695;*;*;cellular;*;*;*;*;-1;0;*;yes
41;*;married;secondary;*;4505;*;*;unknown;*;*;*;*;-1;0;*;no
53;*;married;primary;*;42;*;*;cellular;*;*;*;*;-1;0;*;no
34;*;single;tertiary;*;3282;*;*;cellular;*;*;*;*;-1;0;*;no
58;*;married;secondary;*;602;*;*;cellular;*;*;*;*;-1;0;*;no
30;*;single;tertiary;*;565;*;*;cellular;*;*;*;*;-1;0;*;no
35;*;single;primary;*;167;*;*;cellular;*;*;*;*;-1;0;*;yes
35;*;single;unknown;*;-532;*;*;unknown;*;*;*;*;-1;0;*;no
33;*;married;secondary;*;1158;*;*;cellular;*;*;*;*;-1;0;*;no
42;*;married;secondary;*;-1310;*;*;unknown;*;*;*;*;-1;0;*;no
55;*;married;secondary;*;761;*;*;telephone;*;*;*;*;-1;0;*;no
35;*;married;primary;*;2086;*;*;cellular;*;*;*;*;-1;0;*;no
30;*;single;tertiary;*;265;*;*;cellular;*;*;*;*;93;3;*;no
32;*;married;secondary;*;-300;*;*;cellular;*;*;*;*;-1;0;*;no
57;*;married;primary;*;592;*;*;telephone;*;*;*;*;193;5;*;no
41;*;single;secondary;*;363;*;*;unknown;*;*;*;*;-1;0;*;no
41;*;married;tertiary;*;3135;*;*;unknown;*;*;*;*;-1;0;*;no
39;*;married;secondary;*;2783;*;*;cellular;*;*;*;*;-1;0;*;no
31;*;married;secondary;*;338;*;*;cellular;*;*;*;*;-1;0;*;no
30;*;divorced;secondary;*;341;*;*;cellular;*;*;*;*;174;1;*;no
35;*;single;secondary;*;719;*;*;cellular;*;*;*;*;368;3;*;yes
41;*;married;secondary;*;424;*;*;cellular;*;*;*;*;-1;0;*;no
50;*;married;tertiary;*;5907;*;*;cellular;*;*;*;*;-1;0;*;no
37;*;divorced;primary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
51;*;married;tertiary;*;1537;*;*;cellular;*;*;*;*;-1;0;*;no
33;*;married;secondary;*;409;*;*;cellular;*;*;*;*;97;4;*;yes
66;*;single;tertiary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
31;*;married;secondary;*;536;*;*;cellular;*;*;*;*;-1;0;*;no
56;*;married;unknown;*;4391;*;*;unknown;*;*;*;*;-1;0;*;no
49;*;divorced;primary;*;514;*;*;cellular;*;*;*;*;-1;0;*;no
33;*;married;tertiary;*;3064;*;*;cellular;*;*;*;*;-1;0;*;no
46;*;married;secondary;*;700;*;*;cellular;*;*;*;*;-1;0;*;no
35;*;divorced;tertiary;*;505;*;*;cellular;*;*;*;*;-1;0;*;no
36;*;single;secondary;*;767;*;*;cellular;*;*;*;*;355;2;*;no
32;*;single;secondary;*;34;*;*;cellular;*;*;*;*;-1;0;*;no
53;*;married;secondary;*;4541;*;*;unknown;*;*;*;*;-1;0;*;no
33;*;single;tertiary;*;2934;*;*;cellular;*;*;*;*;-1;0;*;no
34;*;married;tertiary;*;402;*;*;unknown;*;*;*;*;-1;0;*;no
39;*;divorced;secondary;*;1222;*;*;unknown;*;*;*;*;-1;0;*;no
32;*;single;secondary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
37;*;married;secondary;*;2235;*;*;unknown;*;*;*;*;-1;0;*;no
38;*;married;secondary;*;11303;*;*;cellular;*;*;*;*;216;2;*;yes
39;*;married;secondary;*;23;*;*;unknown;*;*;*;*;-1;0;*;no
43;*;married;unknown;*;1156;*;*;unknown;*;*;*;*;-1;0;*;no
44;*;married;secondary;*;78;*;*;unknown;*;*;*;*;-1;0;*;no
55;*;married;primary;*;-79;*;*;unknown;*;*;*;*;-1;0;*;no
32;*;married;tertiary;*;1331;*;*;cellular;*;*;*;*;92;5;*;yes
57;*;married;secondary;*;437;*;*;unknown;*;*;*;*;-1;0;*;no
45;*;married;secondary;*;162;*;*;cellular;*;*;*;*;-1;0;*;no
42;*;married;primary;*;636;*;*;cellular;*;*;*;*;-1;0;*;no
48;*;divorced;secondary;*;4906;*;*;cellular;*;*;*;*;190;1;*;no
41;*;married;tertiary;*;-556;*;*;unknown;*;*;*;*;-1;0;*;no
49;*;married;tertiary;*;934;*;*;cellular;*;*;*;*;-1;0;*;no
39;*;single;secondary;*;1078;*;*;unknown;*;*;*;*;-1;0;*;no
59;*;single;secondary;*;12270;*;*;cellular;*;*;*;*;-1;0;*;no
42;*;married;unknown;*;132;*;*;unknown;*;*;*;*;-1;0;*;no
54;*;married;secondary;*;534;*;*;cellular;*;*;*;*;188;4;*;no
38;*;married;tertiary;*;3228;*;*;cellular;*;*;*;*;-1;0;*;no
60;*;married;primary;*;894;*;*;unknown;*;*;*;*;-1;0;*;no
40;*;married;tertiary;*;121;*;*;unknown;*;*;*;*;-1;0;*;no
47;*;married;secondary;*;3466;*;*;cellular;*;*;*;*;-1;0;*;yes
58;*;married;tertiary;*;883;*;*;cellular;*;*;*;*;-1;0;*;no
35;*;married;secondary;*;270;*;*;cellular;*;*;*;*;335;1;*;no
32;*;married;tertiary;*;141;*;*;cellular;*;*;*;*;-1;0;*;no
29;*;married;secondary;*;-493;*;*;cellular;*;*;*;*;334;4;*;yes
49;*;married;secondary;*;505;*;*;telephone;*;*;*;*;-1;0;*;no
19;*;single;unknown;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
25;*;married;secondary;*;2307;*;*;cellular;*;*;*;*;-1;0;*;no
45;*;married;unknown;*;169;*;*;cellular;*;*;*;*;-1;0;*;no
26;*;single;secondary;*;1105;*;*;cellular;*;*;*;*;297;3;*;yes
54;*;married;primary;*;1087;*;*;unknown;*;*;*;*;-1;0;*;no
52;*;married;secondary;*;3510;*;*;telephone;*;*;*;*;-1;0;*;no
35;*;single;secondary;*;341;*;*;cellular;*;*;*;*;-1;0;*;no
53;*;married;secondary;*;0;*;*;telephone;*;*;*;*;-1;0;*;no
32;*;single;secondary;*;14;*;*;cellular;*;*;*;*;-1;0;*;no
43;*;married;primary;*;-25;*;*;cellular;*;*;*;*;365;2;*;no
59;*;married;primary;*;0;*;*;unknown;*;*;*;*;-1;0;*;no
58;*;married;primary;*;358;*;*;cellular;*;*;*;*;-1;0;*;no
41;*;married;tertiary;*;2781;*;*;cellular;*;*;*;*;-1;0;*;no
52;*;married;secondary;*;-332;*;*;telephone;*;*;*;*;-1;0;*;no
41;*;married;secondary;*;261;*;*;unknown;*;*;*;*;-1;0;*;no
32;*;single;tertiary;*;290;*;*;cellular;*;*;*;*;-1;0;*;no
41;*;married;secondary;*;-1;*;*;cellular;*;*;*;*;-1;0;*;no
45;*;married;secondary;*;1603;*;*;unknown;*;*;*;*;-1;0;*;no
33;*;divorced;secondary;*;385;*;*;telephone;*;*;*;*;-1;0;*;no
58;*;married;tertiary;*;4152;*;*;telephone;*;*;*;*;-1;0;*;yes
50;*;divorced;secondary;*;0;*;*;telephone;*;*;*;*;105;2;*;no
47;*;married;secondary;*;335;*;*;cellular;*;*;*;*;-1;0;*;yes
31;*;single;secondary;*;1415;*;*;unknown;*;*;*;*;-1;0;*;no
59;*;married;tertiary;*;1425;*;*;cellular;*;*;*;*;102;1;*;no
46;*;divorced;tertiary;*;507;*;*;cellular;*;*;*;*;-1;0;*;yes
34;*;single;secondary;*;152;*;*;cellular;*;*;*;*;-1;0;*;no
40;*;married;secondary;*;3087;*;*;unknown;*;*;*;*;-1;0;*;no
30;*;single;tertiary;*;3291;*;*;unknown;*;*;*;*;-1;0;*;yes
49;*;married;secondary;*;3309;*;*;cellular;*;*;*;*;-1;0;*;no
30;*;divorced;tertiary;*;-317;*;*;unknown;*;*;*;*;-1;0;*;no
24;*;married;secondary;*;-220;*;*;cellular;*;*;*;*;15;1;*;no
56;*;married;secondary;*;1210;*;*;unknown;*;*;*;*;-1;0;*;yes
53;*;married;tertiary;*;-388;*;*;cellular;*;*;*;*;356;1;*;no
29;*;single;tertiary;*;15459;*;*;cellular;*;*;*;*;-1;0;*;yes
40;*;single;secondary;*;2002;*;*;unknown;*;*;*;*;-1;0;*;no
35;*;single;tertiary;*;805;*;*;cellular;*;*;*;*;-1;0;*;no
39;*;married;secondary;*;1403;*;*;cellular;*;*;*;*;-1;0;*;no
32;*;single;tertiary;*;190;*;*;unknown;*;*;*;*;-1;0;*;no
29;*;single;primary;*;50;*;*;unknown;*;*;*;*;-1;0;*;no
29;*;married;tertiary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
48;*;divorced;secondary;*;201;*;*;cellular;*;*;*;*;91;1;*;yes
28;*;single;secondary;*;126;*;*;cellular;*;*;*;*;-1;0;*;no
28;*;single;secondary;*;970;*;*;telephone;*;*;*;*;-1;0;*;no
40;*;married;tertiary;*;12409;*;*;cellular;*;*;*;*;-1;0;*;no
35;*;single;tertiary;*;1830;*;*;cellular;*;*;*;*;93;2;*;no
52;*;married;secondary;*;-240;*;*;cellular;*;*;*;*;-1;0;*;no
31;*;single;secondary;*;1186;*;*;cellular;*;*;*;*;180;1;*;no
52;*;married;secondary;*;195;*;*;cellular;*;*;*;*;98;2;*;no
57;*;divorced;secondary;*;-435;*;*;cellular;*;*;*;*;273;2;*;no
78;*;divorced;secondary;*;3417;*;*;cellular;*;*;*;*;181;1;*;yes
45;*;married;secondary;*;-1400;*;*;unknown;*;*;*;*;-1;0;*;no
51;*;married;secondary;*;441;*;*;cellular;*;*;*;*;167;2;*;no
45;*;married;tertiary;*;35589;*;*;telephone;*;*;*;*;-1;0;*;no
29;*;single;secondary;*;1008;*;*;unknown;*;*;*;*;-1;0;*;no
43;*;married;secondary;*;3723;*;*;cellular;*;*;*;*;-1;0;*;no
52;*;married;primary;*;1340;*;*;unknown;*;*;*;*;-1;0;*;no
45;*;married;secondary;*;4855;*;*;cellular;*;*;*;*;-1;0;*;no
40;*;married;tertiary;*;917;*;*;unknown;*;*;*;*;-1;0;*;no
35;*;married;secondary;*;0;*;*;cellular;*;*;*;*;351;1;*;no
58;*;married;primary;*;15;*;*;cellular;*;*;*;*;-1;0;*;no
33;*;single;secondary;*;513;*;*;unknown;*;*;*;*;-1;0;*;no
24;*;single;secondary;*;-346;*;*;unknown;*;*;*;*;-1;0;*;no
32;*;single;tertiary;*;569;*;*;cellular;*;*;*;*;-1;0;*;no
30;*;married;secondary;*;203;*;*;cellular;*;*;*;*;-1;0;*;no
43;*;married;secondary;*;477;*;*;cellular;*;*;*;*;-1;0;*;no
47;*;married;primary;*;643;*;*;unknown;*;*;*;*;-1;0;*;no
42;*;single;secondary;*;2534;*;*;cellular;*;*;*;*;-1;0;*;no
57;*;divorced;secondary;*;3100;*;*;cellular;*;*;*;*;-1;0;*;no
25;*;single;secondary;*;-107;*;*;cellular;*;*;*;*;-1;0;*;no
44;*;single;unknown;*;3938;*;*;cellular;*;*;*;*;-1;0;*;no
49;*;divorced;primary;*;164;*;*;unknown;*;*;*;*;-1;0;*;no
38;*;single;secondary;*;144;*;*;cellular;*;*;*;*;-1;0;*;no
29;*;married;tertiary;*;68;*;*;unknown;*;*;*;*;-1;0;*;no
35;*;single;secondary;*;6809;*;*;telephone;*;*;*;*;273;7;*;no
55;*;married;secondary;*;57;*;*;unknown;*;*;*;*;-1;0;*;no
26;*;single;tertiary;*;1222;*;*;cellular;*;*;*;*;-1;0;*;no
27;*;divorced;secondary;*;162;*;*;cellular;*;*;*;*;-1;0;*;no
46;*;married;secondary;*;1114;*;*;cellular;*;*;*;*;-1;0;*;no
33;*;married;secondary;*;523;*;*;cellular;*;*;*;*;360;5;*;no
59;*;married;secondary;*;0;*;*;telephone;*;*;*;*;99;4;*;no
57;*;married;secondary;*;84;*;*;unknown;*;*;*;*;-1;0;*;no
33;*;married;secondary;*;215;*;*;cellular;*;*;*;*;-1;0;*;no
*;*;*;*;*;438;*;*;cellular;*;*;*;*;-1;0;*;yes
45;*;married;unknown;*;9;*;*;telephone;*;*;*;*;-1;0;*;no
48;*;married;unknown;*;67;*;*;unknown;*;*;*;*;-1;0;*;no
58;*;married;primary;*;1310;*;*;cellular;*;*;*;*;-1;0;*;no
31;*;married;primary;*;2198;*;*;cellular;*;*;*;*;172;2;*;no
60;*;married;secondary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
45;*;divorced;secondary;*;1738;*;*;cellular;*;*;*;*;-1;0;*;no
40;*;married;unknown;*;486;*;*;unknown;*;*;*;*;-1;0;*;no
55;*;married;secondary;*;5874;*;*;unknown;*;*;*;*;-1;0;*;no
51;*;married;secondary;*;500;*;*;cellular;*;*;*;*;-1;0;*;no
39;*;single;tertiary;*;2617;*;*;unknown;*;*;*;*;-1;0;*;no
56;*;married;secondary;*;1502;*;*;telephone;*;*;*;*;-1;0;*;no
45;*;married;tertiary;*;766;*;*;telephone;*;*;*;*;-1;0;*;no
47;*;divorced;secondary;*;-157;*;*;unknown;*;*;*;*;-1;0;*;no
45;*;married;secondary;*;111;*;*;cellular;*;*;*;*;-1;0;*;no
27;*;married;secondary;*;311;*;*;cellular;*;*;*;*;352;1;*;no
35;*;married;secondary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
28;*;single;secondary;*;154;*;*;cellular;*;*;*;*;364;1;*;yes
33;*;married;secondary;*;806;*;*;cellular;*;*;*;*;-1;0;*;yes
34;*;married;secondary;*;747;*;*;cellular;*;*;*;*;-1;0;*;no
37;*;divorced;secondary;*;295;*;*;cellular;*;*;*;*;-1;0;*;no
47;*;single;secondary;*;176;*;*;unknown;*;*;*;*;-1;0;*;no
41;*;divorced;tertiary;*;3355;*;*;cellular;*;*;*;*;500;1;*;no
33;*;married;tertiary;*;2907;*;*;cellular;*;*;*;*;-1;0;*;no
52;*;single;primary;*;1400;*;*;cellular;*;*;*;*;-1;0;*;no
29;*;married;tertiary;*;8;*;*;cellular;*;*;*;*;-1;0;*;no
28;*;single;primary;*;1199;*;*;cellular;*;*;*;*;-1;0;*;no
37;*;single;secondary;*;7867;*;*;unknown;*;*;*;*;-1;0;*;no
57;*;married;secondary;*;13834;*;*;cellular;*;*;*;*;-1;0;*;no
28;*;single;secondary;*;390;*;*;cellular;*;*;*;*;-1;0;*;no
53;*;married;tertiary;*;2580;*;*;cellular;*;*;*;*;-1;0;*;no
